The recipe,Source file count,Source file changed count,Cumulative scanning time (ns),Max scanning time (ns),Cumulative edit time (ns),Max edit time (ns)
The recipe whose stats are being measured both individually and cumulatively.,The number of source files the recipe ran over.,"The number of source files which were changed in the recipe run. Includes files created, deleted, and edited.",The total time spent across the scanning phase of this recipe.,The max time scanning any one source file.,The total time spent across the editing phase of this recipe.,The max time editing any one source file.
org.openrewrite.java.spring.boot2.SpringBootProperties_2_5,10,0,10335,1134,58823,5793
org.openrewrite.java.spring.boot2.RestTemplateBuilderRequestFactory,10,0,0,0,132235,16000
org.openrewrite.java.ChangePackage,10,0,0,0,49872911,1602981
org.openrewrite.java.spring.ChangeSpringPropertyValue,10,0,0,0,1775984,511013
org.openrewrite.java.migrate.jakarta.DeprecatedCDIAPIsRemoved40,10,0,7201,620,41002,7755
org.openrewrite.java.migrate.AddLombokMapstructBindingMavenDependencyOnly,10,0,22504,1984,14196,2251
org.openrewrite.java.migrate.jakarta.JettyUpgradeEE9,10,0,3030,360,31024,4446
org.openrewrite.java.spring.security5.UseNewSecurityMatchers,10,0,0,0,78315,11305
org.openrewrite.hibernate.EmptyInterceptorToInterface,10,0,0,0,4115773,1239446
org.openrewrite.java.migrate.UpdateSdkMan,10,0,0,0,3515956,181191
org.openrewrite.java.migrate.jakarta.JavaxSecurityToJakartaSecurity,10,0,7199,2226,15128,1418
org.openrewrite.java.testing.junit5.TimeoutRuleToClassAnnotation,10,0,0,0,89412,11572
org.openrewrite.java.migrate.jakarta.JavaxJmsToJakartaJms,10,0,9328,1912,17053,1770
org.openrewrite.java.migrate.UpgradeToJava17,10,0,24086,8342,24094,4852
org.openrewrite.java.spring.security6.oauth2.client.OAuth2LoginLambdaDsl,10,0,0,0,80120,45106
org.openrewrite.hibernate.AddScalarPreferStandardBasicTypes,10,0,0,0,87651,11468
org.openrewrite.java.spring.NoAutowiredOnConstructor,10,0,0,0,49691,3962
org.openrewrite.java.spring.boot2.MigrateWebTestClientBuilderCustomizerPackageName,10,0,9602,1448,29735,4881
org.openrewrite.java.migrate.lang.MigrateRuntimeVersionMajorToFeature,10,0,4355,1246,13346,3979
org.openrewrite.java.testing.junit5.CleanupJUnitImports,10,0,0,0,760876,275917
org.openrewrite.openapi.swagger.MigrateApiParamDefaultValue,10,0,0,0,73093,17061
org.openrewrite.java.ReplaceStringLiteralValue,10,0,0,0,1695463,335820
org.openrewrite.java.migrate.jakarta.JavaxEjbToJakartaEjb,10,0,7513,1692,22794,5997
org.openrewrite.maven.AddPluginDependency,10,0,0,0,2804,235
org.openrewrite.java.migrate.RemovedRuntimeTraceMethods,10,0,5689,2595,37068,5497
org.openrewrite.java.spring.boot2.MigrateErrorPropertiesIncludeStackTraceConstants,10,0,0,0,105332,31468
org.openrewrite.java.migrate.CastArraysAsListToList,10,0,0,0,43909,11979
org.openrewrite.java.spring.boot3.UpgradeMyBatisToSpringBoot_2_1,10,0,74804,4151,319902,82984
org.openrewrite.java.spring.boot3.UpgradeMyBatisToSpringBoot_2_2,10,0,115733,62720,133846,7321
org.openrewrite.java.spring.boot2.MigrateUndertowServletWebServerFactoryIsEagerInitFilters,10,0,34740,4233,30504,3779
org.openrewrite.java.spring.boot3.RemoveEnableBatchProcessing,10,0,0,0,122934,53957
org.openrewrite.maven.UseMavenCompilerPluginReleaseConfiguration,10,0,0,0,520689,143968
org.openrewrite.java.spring.boot3.UpgradeMyBatisToSpringBoot_2_0,10,0,87328,7436,289708,58416
org.openrewrite.java.springdoc.SwaggerToSpringDoc,10,0,13131,2494,35052,4342
org.openrewrite.java.migrate.javaee8.ApacheDefaultProvider,10,0,3648,505,12287,1276
org.openrewrite.java.spring.boot2.ReplaceExtendWithAndContextConfiguration,10,0,0,0,158731,33796
org.openrewrite.xml.ChangeTagValue,10,0,0,0,616485,77206
org.openrewrite.java.migrate.logging.MigrateLogRecordSetMillisToSetInstant,10,0,0,0,211210,45987
org.openrewrite.java.migrate.jakarta.UpgradeFaces3OpenSourceLibraries,10,0,7450,820,24690,2009
org.openrewrite.java.migrate.javax.AddJaxbDependenciesWithRuntime,10,0,7665,1546,51220,10154
org.openrewrite.java.spring.boot3.UpgradeMyBatisToSpringBoot_2_7,10,0,18704,2627,55450,6263
org.openrewrite.java.spring.boot3.UpgradeMyBatisToSpringBoot_2_5,10,0,51626,5896,119314,6881
org.openrewrite.java.testing.testcontainers.Testcontainers2ContainerClasses,10,0,0,0,53627,31939
org.openrewrite.java.spring.boot3.UpgradeMyBatisToSpringBoot_2_6,10,0,36790,3776,110382,50897
org.openrewrite.java.spring.boot3.UpgradeMyBatisToSpringBoot_2_3,10,0,60476,3938,140647,8252
org.openrewrite.java.spring.boot3.UpgradeMyBatisToSpringBoot_2_4,10,0,46797,3023,139009,7484
org.openrewrite.openapi.swagger.MigrateApiResponsesToApiResponses,10,0,12391,2110,51478,7742
org.openrewrite.java.testing.dbrider.MigrateDbRiderSpringToDbRiderJUnit5,10,0,0,0,130742,98004
org.openrewrite.java.testing.junit5.GradleUseJunitJupiter,10,0,0,0,17625,1333
org.openrewrite.java.migrate.concurrent.JavaConcurrentAPIs,10,0,13908,4443,34435,6708
org.openrewrite.java.migrate.jakarta.RemovedJakartaFacesExpressionLanguageClasses,10,0,7916,812,34484,2446
org.openrewrite.java.migrate.jakarta.Faces2xMigrationToJakartaFaces3x,10,0,14793,1819,30823,1622
org.openrewrite.java.spring.boot2.MigrateHsqlEmbeddedDatabaseConnection,10,0,0,0,104818,51772
org.openrewrite.java.migrate.lombok.UpdateLombokToJava11,10,0,5397,1426,20253,5170
org.openrewrite.java.migrate.jakarta.UpdateEclipseLinkDependencies,10,0,8983,2772,29190,5257
org.openrewrite.java.spring.boot2.MigrateErrorControllerPackageName,10,0,11498,1922,35572,6758
org.openrewrite.java.migrate.javax.JavaxXmlStreamAPIs,10,0,5613,1408,17201,1595
org.openrewrite.java.spring.boot3.ConfigurationOverEnableSecurity,10,0,0,0,967485,337432
org.openrewrite.java.migrate.lang.MigrateCharacterIsJavaLetterOrDigitToIsJavaIdentifierPart,10,0,16339,12725,10332,907
org.openrewrite.java.migrate.ChangeDefaultKeyStore,10,0,0,0,208676,29210
org.openrewrite.java.migrate.jakarta.JavaxToJakartaCdiExtensions,10,0,6308,589,22972,3109
org.openrewrite.java.migrate.javax.MigrateCounterMonitorSetThresholdToSetInitThreshold,10,0,5750,1434,10644,917
org.openrewrite.java.migrate.javax.AddJaxwsRuntime$AddJaxwsRuntimeGradle,10,0,0,0,17422,1868
org.openrewrite.xml.ChangeTagName,10,0,0,0,550341,181133
org.openrewrite.apache.httpclient5.UpgradeApacheHttpClientDependencies,10,0,18103,5587,20983,5397
org.openrewrite.hibernate.MigrateToHibernate61,10,0,11967,1127,29407,3792
org.openrewrite.hibernate.MigrateToHibernate60,10,0,6319,655,15237,801
org.openrewrite.java.spring.boot2.SpringBoot2JUnit4to5Migration,10,0,27324,5044,34876,9997
org.openrewrite.hibernate.MigrateToHibernate62,10,0,3029,751,9779,2227
org.openrewrite.java.testing.mockito.Mockito4to5Only,10,0,4414,1099,9037,1491
org.openrewrite.apache.httpclient5.MigrateSSLConnectionSocketFactory,10,0,0,0,78774,10910
org.openrewrite.java.testing.junit5.IgnoreToDisabled,10,0,0,0,132739,56141
org.openrewrite.openapi.swagger.MigrateApiToTag,10,0,0,0,61534,4866
org.openrewrite.java.migrate.jakarta.UpdateJakartaPlatform10,10,0,6040,575,145601,101414
org.openrewrite.maven.AddDependency,10,0,207738,44004,102181,13376
org.openrewrite.jenkins.UpgradeJavaVersion,10,0,453529,192620,1184479,180130
org.openrewrite.java.migrate.javax.MigrateTypeKindVisitor6To9,10,0,5235,1271,15466,4979
org.openrewrite.java.testing.junit5.UseWiremockExtension,10,0,0,0,183580,27995
org.openrewrite.java.spring.security6.RemoveFilterSecurityInterceptorOncePerRequest,10,0,0,0,4757377,1017248
org.openrewrite.java.migrate.jakarta.JavaxMailToJakartaMail,10,0,7178,1443,15568,2233
org.openrewrite.openapi.swagger.MigrateApiModelPropertyToSchema,10,0,12791,3042,62284,10893
org.openrewrite.java.migrate.net.JavaNetAPIs,10,0,10423,4434,60864,7284
org.openrewrite.java.spring.cloud2022.DependencyUpgrades,10,0,4061,455,13430,1135
org.openrewrite.java.UseStaticImport,10,0,0,0,69342,6339
org.openrewrite.java.springdoc.ReplaceSpringFoxDependencies,10,0,37004,3568,24390,2351
org.openrewrite.java.migrate.jakarta.JakartaFacesXhtmlEE9,10,0,12194,2596,58572,25488
org.openrewrite.java.testing.junit5.TemporaryFolderToTempDir,10,0,0,0,76457,9250
org.openrewrite.java.spring.batch.RemoveDefaultBatchConfigurer,10,0,0,0,77834,12967
org.openrewrite.java.migrate.jakarta.UpdateGetRealPath,10,0,0,0,1156126,258756
org.openrewrite.java.testing.testcontainers.ExplicitContainerImages,10,0,0,0,25040,19838
org.openrewrite.openapi.swagger.MigrateApiImplicitParam,10,0,0,0,126376,19177
org.openrewrite.java.spring.data.UseJpaRepositoryGetById,10,0,10858,1222,15275,1768
org.openrewrite.maven.RemoveExclusion,10,0,0,0,2650575,496058
org.openrewrite.apache.httpclient5.ChangeArgumentToTimeValue,10,0,0,0,24193,7166
org.openrewrite.java.spring.framework.MigrateWebMvcConfigurerAdapter,10,0,0,0,368374,53457
org.openrewrite.apache.httpclient5.CredentialsStoreClear,10,0,9177,967,20620,3113
org.openrewrite.java.migrate.jakarta.RemoveJakartaAnnotationDependencyWhenManagedBySpringBoot,10,0,9135694,3520818,13332,2300
org.openrewrite.java.migrate.jakarta.JavaxInjectMigrationToJakartaInject,10,0,11876,2197,32275,9043
org.openrewrite.apache.httpclient5.CredentialsStoreSetCredentials,10,0,19242,1974,66131,7782
org.openrewrite.apache.httpclient5.UpgradeApacheHttpCore_5_NioUtilMapping,10,0,7166,832,11712,1221
org.openrewrite.java.migrate.jakarta.UpdateFileupload2Dependencies,10,0,7685,2561,14058,1443
org.openrewrite.java.spring.data.MigrateJpaSort,10,0,0,0,1873324,312391
org.openrewrite.maven.ChangeDependencyClassifier,10,0,0,0,2484172,411892
org.openrewrite.maven.UpdateMavenProjectPropertyJavaVersion,10,0,0,0,917946,183007
org.openrewrite.java.migrate.lang.MigrateCharacterIsJavaLetterToIsJavaIdentifierStart,10,0,5263,1229,8307,920
org.openrewrite.openapi.swagger.SwaggerToOpenAPI,10,0,13092,2064,23655,2491
org.openrewrite.java.spring.SeparateApplicationYamlByProfile,10,0,503626,362138,213510,33684
org.openrewrite.java.migrate.javax.AddInjectDependencies,10,0,4598,1267,105972,79989
org.openrewrite.java.testing.testcontainers.GetHostMigration,10,0,0,0,36402,31389
org.openrewrite.java.migrate.jakarta.JavaxTransactionMigrationToJakartaTransaction,10,0,8810,2290,17876,3816
org.openrewrite.java.spring.data.JdbcTemplateQueryForLongMigration,10,0,0,0,17023,1642
org.openrewrite.apache.httpclient5.UpgradeApacheHttpClient_5_ClassMapping,10,0,9323,3729,20769,3502
org.openrewrite.java.migrate.jakarta.EhcacheJavaxToJakarta,10,0,2716,348,21424,2922
org.openrewrite.java.migrate.jakarta.MigrateFastjsonForJakarta10,10,0,8429,2570,12348,1445
org.openrewrite.java.migrate.lang.MigrateCharacterIsSpaceToIsWhitespace,10,0,4952,1350,11176,1195
org.openrewrite.java.migrate.jakarta.JavaxJspToJakartaJsp,10,0,6451,1828,20510,4339
org.openrewrite.java.migrate.jakarta.ServletCookieBehaviorChangeRFC6265,10,0,3820,492,12709,3403
org.openrewrite.java.migrate.jakarta.UpdateJerseyDependencies,10,0,14050,5085,27750,5280
org.openrewrite.java.migrate.jakarta.JavaxBatchMigrationToJakartaBatch,10,0,8391,2314,26062,5398
org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_2,10,0,20598,2377,14750,1557
org.openrewrite.java.ChangeMethodInvocationReturnType,10,0,0,0,5930740,358311
org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_3,10,0,12814,2144,18606,2275
org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_4,10,0,12730,2139,29962,13034
org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_5,10,0,17824,3042,32679,12176
org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_6,10,0,15661,2738,43253,14590
org.openrewrite.java.migrate.jakarta.JavaxServletToJakartaServlet,10,0,5435,1399,27666,9694
org.openrewrite.openapi.swagger.ConvertApiResponseCodesToStrings,10,0,0,0,93717,8702
org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_7,10,0,100218,87868,98187,48837
org.openrewrite.java.spring.kafka.KafkaOperationsSendReturnType,10,0,0,0,81838,13512
org.openrewrite.java.migrate.jacoco.UpgradeJaCoCo,10,0,5021,1567,10120,675
org.openrewrite.apache.httpclient5.UpgradeApacheHttpClient_5_DeprecatedMethods,10,0,5786,645,107647,24712
org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_0,10,0,19658,2215,13399,1318
org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_1,10,0,12819,2120,19063,1354
org.openrewrite.java.migrate.UpgradeToJava6,10,0,14004,6945,14875,1305
org.openrewrite.java.migrate.UpgradeToJava7,10,0,8708,2926,12389,925
org.openrewrite.java.migrate.javax.HttpSessionInvalidate,10,0,0,0,389904,105926
org.openrewrite.java.migrate.javax.MigrateSimpleTypeVisitor6To9,10,0,4736,1625,20585,4559
org.openrewrite.java.migrate.jakarta.MigrationToJakarta10Apis,10,0,8196,725,20568,3716
org.openrewrite.yaml.ChangeKey,10,0,0,0,88512,31173
org.openrewrite.java.migrate.jakarta.RemoveBeanIsNullable,10,0,0,0,1661868,500179
org.openrewrite.java.migrate.jakarta.FacesManagedBeansRemoved,10,0,4064,776,9591,1563
org.openrewrite.java.migrate.concurrent.MigrateAtomicLongArrayWeakCompareAndSetToWeakCompareAndSetPlain,10,0,6011,1514,12149,1134
org.openrewrite.java.testing.junit5.UpgradeSurefirePlugin,10,0,0,0,61634,22881
org.openrewrite.java.migrate.jakarta.UpdateBeanManagerMethods,10,0,0,0,1476897,362945
org.openrewrite.java.migrate.UpgradeToJava8,10,0,5721,1819,15538,1948
org.openrewrite.java.spring.security6.oauth2.client.OAuth2ClientLambdaDsl,10,0,0,0,29465,10162
org.openrewrite.java.spring.boot2.MigrateToWebServerFactoryCustomizer,10,0,58660,33902,39419,6928
org.openrewrite.java.AddLiteralMethodArgument,10,0,0,0,309263,33015
org.openrewrite.config.CompositeRecipe,10,0,0,0,53045,32536
org.openrewrite.maven.RemovePlugin,10,0,0,0,379617,222676
org.openrewrite.java.testing.mockito.PowerMockitoMockStaticToMockito,10,0,0,0,438995,43790
org.openrewrite.staticanalysis.PrimitiveWrapperClassConstructorToValueOf,10,0,0,0,532687,245607
org.openrewrite.java.spring.security5.ReplaceGlobalMethodSecurityWithMethodSecurity,10,0,0,0,44395,6176
org.openrewrite.apache.httpclient5.UpgradeApacheHttpCoreNioDependencies,10,0,11654,1389,9706,956
org.openrewrite.scala.migrate.UpgradeScala_2_12,10,0,4814,1085,17558,2612
org.openrewrite.java.migrate.javax.MigrateAbstractTypeVisitor6To9,10,0,4979,1719,20663,3796
org.openrewrite.apache.httpclient4.MigrateDefaultHttpClient,10,0,0,0,41923,8355
org.openrewrite.java.migrate.lang.ExplicitRecordImport,10,0,0,0,1482807,273847
org.openrewrite.java.migrate.concurrent.MigrateAtomicReferenceWeakCompareAndSetToWeakCompareAndSetPlain,10,0,4748,1331,19109,1443
org.openrewrite.java.spring.boot2.MigrateMultipartConfigFactory,10,0,0,0,89285,8541
org.openrewrite.java.testing.junit5.RemoveObsoleteRunners,10,0,0,0,6809831,1266161
org.openrewrite.gradle.UpdateGradleWrapper,10,0,9220066,1989533,683453,117462
org.openrewrite.java.migrate.UpgradePluginsForJava17,10,0,4571,951,12567,1576
org.openrewrite.java.spring.boot2.DatabaseComponentAndBeanInitializationOrdering,10,0,13660508,6448490,61102,10113
org.openrewrite.java.spring.batch.UpgradeSkipPolicyParameterType,10,0,4746,556,19795,4577
org.openrewrite.java.testing.junit5.UseXMLUnitLegacy,10,0,0,0,66265,41179
org.openrewrite.java.migrate.jakarta.UpdateApacheShiroDependencies,10,0,5706,535,33875,6785
org.openrewrite.java.spring.boot3.MigrateMaxHttpHeaderSize,10,0,6215,1478,18863,4165
org.openrewrite.java.DeleteMethodArgument,10,0,0,0,798103,98461
org.openrewrite.apache.httpclient5.UpgradeApacheHttpCore_5_NioClassMapping,10,0,13661,3290,14596,1547
org.openrewrite.java.spring.security6.UpgradeSpringSecurity_6_0,10,0,6375,564,138194,95652
org.openrewrite.java.spring.security6.UpgradeSpringSecurity_6_1,10,0,7457,3472,6341,907
org.openrewrite.java.migrate.jakarta.RemovedIsParmetersProvidedMethod,10,0,32389,23753,15442,3063
org.openrewrite.java.migrate.net.MigrateURLDecoderDecode,10,0,0,0,557375,73708
org.openrewrite.java.migrate.javax.AddJaxwsRuntime$AddJaxwsRuntimeMaven,10,0,0,0,203944,137284
org.openrewrite.java.migrate.nio.file.PathsGetToPathOf,10,0,13719,8442,25932,6537
org.openrewrite.java.migrate.UpgradePluginsForJava11,10,0,5659,1142,28662,8450
org.openrewrite.java.migrate.jakarta.JavaxXmlSoapToJakartaXmlSoap,10,0,5051,534,41112,6532
org.openrewrite.java.spring.batch.MigrateJobBuilderFactory,10,0,0,0,70720,11038
org.openrewrite.java.spring.framework.MigrateUtf8MediaTypes,10,0,0,0,5432297,1298219
org.openrewrite.openapi.swagger.MigrateApiOperationToOperation,10,0,10942,2017,41230,4945
org.openrewrite.java.spring.security5.WebSecurityConfigurerAdapter,10,0,0,0,163546,12563
org.openrewrite.java.migrate.util.ReplaceMathRandomWithThreadLocalRandomRecipe,10,0,0,0,26157,3280
org.openrewrite.java.spring.boot3.DowngradeServletApiWhenUsingJetty,10,0,0,0,1024463,528559
org.openrewrite.java.spring.security5.ReplaceGlobalMethodSecurityWithMethodSecurityXml,10,0,6183,917,20542,7490
org.openrewrite.java.spring.boot3.MigrateThymeleafDependencies,10,0,10214,1722,83702,10318
org.openrewrite.java.migrate.ReplaceComSunAWTUtilitiesMethods,10,0,0,0,1746785,405048
org.openrewrite.apache.httpclient5.UpgradeApacheHttpClient_5_TimeUnit,10,0,6569,573,104742,79953
org.openrewrite.java.spring.data.UseJpaRepositoryGetReferenceById,10,0,15005,2710,16728,1744
org.openrewrite.java.testing.junit5.CategoryToTag,10,0,0,0,55044,8309
org.openrewrite.openapi.swagger.UseJakartaSwaggerArtifacts,10,0,7123,579,18567,1340
org.openrewrite.gradle.ChangeDependencyClassifier,10,0,0,0,98057,52262
org.openrewrite.java.spring.framework.UpgradeSpringFramework_5_0,10,0,36800,2538,231773,93512
org.openrewrite.java.spring.framework.MigrateResponseStatusExceptionGetStatusCodeMethod,10,0,0,0,56446,26141
org.openrewrite.java.testing.mockito.MockitoJUnitRunnerToExtension,10,0,0,0,343936,67957
org.openrewrite.java.spring.framework.UpgradeSpringFramework_5_2,10,0,37209,8248,95683,6046
org.openrewrite.java.spring.framework.UpgradeSpringFramework_5_1,10,0,98515,75427,66777,2968
org.openrewrite.java.migrate.jakarta.RestAssuredJavaxToJakarta,10,0,8149,2367,15171,2250
org.openrewrite.java.migrate.RemovedRMIConnectorServerCredentialTypesConstant,10,0,4783,1470,20507,5796
org.openrewrite.java.spring.framework.UpgradeSpringFramework_5_3,10,0,118085,80363,39179,3489
org.openrewrite.java.migrate.javax.MigrateXMLEventFactoryNewInstanceToNewFactory,10,0,4514,1422,9652,1008
org.openrewrite.java.spring.batch.MigrateMethodAnnotatedByBatchAPI,10,0,0,0,216997,27093
org.openrewrite.java.spring.boot2.ChangeEmbeddedServletContainerCustomizer,10,0,0,0,238541,49267
org.openrewrite.java.RemoveAnnotation,10,0,0,0,7791423,512584
org.openrewrite.java.migrate.jakarta.UpdateJakartaXmlWsEE10,10,0,8239,734,10819,1032
org.openrewrite.config.DeclarativeRecipe$PreconditionBellwether,10,0,0,0,42757363,3024283
org.openrewrite.java.testing.junit5.JUnitParamsRunnerToParameterized,10,0,0,0,121679,11175
org.openrewrite.java.spring.boot2.ReplaceDeprecatedEnvironmentTestUtils,10,0,0,0,48948,3605
org.openrewrite.java.migrate.jakarta.UpdateAddAnnotatedTypes,10,0,0,0,1810232,521057
org.openrewrite.java.spring.boot2.MigrateDatabaseCredentials,10,0,27212,3913,32502,2715
org.openrewrite.java.spring.data.UpgradeSpringData_2_3,10,0,25351,3581,33404,4121
org.openrewrite.apache.httpclient5.MigrateRequestConfig,10,0,0,0,57047,12274
org.openrewrite.java.spring.data.UpgradeSpringData_2_5,10,0,72409,43464,24517,6773
org.openrewrite.java.spring.data.UpgradeSpringData_2_7,10,0,29241,9545,33773,9290
org.openrewrite.java.migrate.JREJdbcInterfaceNewMethods,10,0,5482,1614,14690,1550
org.openrewrite.java.migrate.BeansXmlNamespace,10,0,0,0,53537,34929
org.openrewrite.java.migrate.jakarta.UpdateApacheCommonsEmailDependencies,10,0,8103,2883,13656,2993
org.openrewrite.maven.ChangeManagedDependencyGroupIdAndArtifactId,10,0,0,0,628721,84507
org.openrewrite.java.migrate.ThreadStopDestroy,10,0,5654,1233,20270,4620
org.openrewrite.java.migrate.util.OptionalNotEmptyToIsPresent,10,0,0,0,180841,28254
org.openrewrite.maven.ChangePluginGroupIdAndArtifactId,10,0,0,0,167160,121942
org.openrewrite.java.testing.testcontainers.Testcontainers2Migration,10,0,19656,2189,52166,8547
org.openrewrite.java.spring.security5.UpdateSCryptPasswordEncoder,10,0,0,0,29087,4528
org.openrewrite.openapi.swagger.MigrateApiImplicitParamsToParameters,10,0,11990,1889,61750,9163
org.openrewrite.java.migrate.jakarta.JavaxMigrationToJakarta,10,0,17430,6430,18316,5344
org.openrewrite.java.spring.doc.SecurityContextToSecurityScheme,10,0,0,0,2801111,1316019
org.openrewrite.java.springdoc.UpgradeSpringDoc_2_2,10,0,6163,1332,19813,7930
org.openrewrite.java.migrate.net.MigrateMulticastSocketGetTTLToGetTimeToLive,10,0,183988,178978,17815,1944
org.openrewrite.java.testing.mockito.CleanupMockitoImports,10,0,0,0,879430,481253
org.openrewrite.hibernate.MigrateToHypersistenceUtilsHibernate6.2,10,0,3659,1055,7506,1603
org.openrewrite.java.spring.boot2.SamlRelyingPartyPropertyApplicationPropertiesMove,10,0,0,0,455761,105579
org.openrewrite.hibernate.MigrateToHypersistenceUtilsHibernate6.0,10,0,7345,1183,33594,4175
org.openrewrite.java.spring.security6.PropagateAuthenticationServiceExceptions,10,0,0,0,55579,9236
org.openrewrite.apache.commons.lang.WordUtilsToCommonsText,10,0,10710,2192,38978,9383
org.openrewrite.java.migrate.jakarta.UpgradeFaces4OpenSourceLibraries,10,0,3903,413,20867,5814
org.openrewrite.java.spring.boot3.MigrateSapCfJavaLoggingSupport,10,0,8233,1797,20978,7207
org.openrewrite.java.migrate.logging.MigrateGetLoggingMXBeanToGetPlatformMXBean,10,0,0,0,220090,33296
org.openrewrite.java.migrate.AddLombokMapstructBinding,10,0,23163,2779,21544,4767
org.openrewrite.java.spring.framework.MigrateResponseStatusException,10,0,4440,658,37080,5728
org.openrewrite.hibernate.MigrateToHibernateDependencies60,10,0,5838,662,11616,658
org.openrewrite.java.spring.boot2.MigrateLoggingSystemPropertyConstants,10,0,0,0,90134,14350
org.openrewrite.java.spring.boot3.MigrateDropWizardDependencies,10,0,9754,4645,30027,5349
org.openrewrite.java.migrate.javaee8.ServletIsRequestedSessionIdFromURL,10,0,7729,2065,15695,3050
org.openrewrite.java.spring.framework.UpgradeSpringFramework_6_0,10,0,9897,2217,92083,56600
org.openrewrite.java.spring.batch.MigrateItemWriterWrite,10,0,0,0,40605,4910
org.openrewrite.java.migrate.jakarta.JavaxElToJakartaEl,10,0,8268,1964,27393,4806
org.openrewrite.java.spring.test.SpringRulesToJUnitExtension,10,0,0,0,235958,59026
org.openrewrite.java.spring.boot3.RemoveConstructorBindingAnnotation,10,0,0,0,54856,5736
org.openrewrite.java.spring.framework.UseObjectUtilsIsEmpty,10,0,39192,8666,67826,10649
org.openrewrite.maven.AddAnnotationProcessor,10,0,0,0,3279,1045
org.openrewrite.java.testing.junit5.UpdateMockWebServer,10,0,0,0,89373,9820
org.openrewrite.java.migrate.jakarta.JavaxWsToJakartaWs,10,0,5937,847,20139,2952
org.openrewrite.java.migrate.jakarta.JavaxEjbJarXmlToJakartaEjbJarXml,10,0,11559,944,41547,6034
org.openrewrite.java.migrate.sql.MigrateDriverManagerSetLogStream,10,0,0,0,18757,2091
org.openrewrite.java.migrate.lang.UseTextBlocks,10,0,0,0,1706333,263825
org.openrewrite.java.spring.SeparateApplicationPropertiesByProfile,10,0,1674228,1334038,1415906,874749
org.openrewrite.java.migrate.javaee7,10,0,4712,483,17787,1238
org.openrewrite.java.migrate.javaee8,10,0,8922,2840,10065,784
org.openrewrite.java.testing.junit5.ThrowingRunnableToExecutable,10,0,0,0,33602,9247
org.openrewrite.java.migrate.javaee6,10,0,3999,520,10410,908
org.openrewrite.java.testing.junit5.TestRuleToTestInfo,10,0,0,0,52450,8174
org.openrewrite.java.spring.boot2.SpringBoot2BestPractices,10,0,108895,67667,121124,14191
org.openrewrite.java.migrate.javax.AddJaxbRuntime,10,0,948497,272235,2876330,1609302
org.openrewrite.java.migrate.jakarta.RemovedStateManagerMethods,10,0,7386,751,103621,77298
org.openrewrite.java.migrate.lang.MigrateClassNewInstanceToGetDeclaredConstructorNewInstance,10,0,0,0,599316,61692
org.openrewrite.java.testing.junit5.UpgradeOkHttpMockWebServer,10,0,0,0,62461,16436
org.openrewrite.java.migrate.jakarta.JacksonJavaxToJakarta,10,0,6990,1836,17965,1539
org.openrewrite.java.spring.framework.MigrateResponseEntityExceptionHandlerHttpStatusToHttpStatusCode,10,0,0,0,157937,87192
org.openrewrite.java.spring.security6.oauth2.server.resource.OAuth2ResourceServerLambdaDsl,10,0,0,0,25564,7631
org.openrewrite.java.testing.junit5.AddHamcrestJUnitDependency,10,0,1417691,215412,136656,14358
org.openrewrite.java.spring.boot3.UpgradeSpringBoot_3_0,10,0,20300,11910,11856,2580
org.openrewrite.java.spring.boot3.UpgradeSpringBoot_3_1,10,0,2906,424,5692,1002
org.openrewrite.java.migrate.javax.AddJaxbAPIDependencies,10,0,6094,1473,11264,1470
org.openrewrite.java.migrate.jakarta.UpdateApacheWSSecurityPackages,10,0,5808,705,22470,5474
org.openrewrite.java.migrate.util.UseEnumSetOf,10,0,0,0,1050617,166567
org.openrewrite.java.spring.batch.JobParameterToString,10,0,0,0,24462,3327
org.openrewrite.java.springdoc.UpgradeSpringDoc_2,10,0,18432,3735,63393,11003
org.openrewrite.java.spring.boot2.GetErrorAttributes,10,0,0,0,81044,12814
org.openrewrite.java.migrate.jakarta.ApplicationPathWildcardNoLongerAccepted,10,0,0,0,2188180,1122177
org.openrewrite.java.migrate.lang.StringFormatted,10,0,0,0,250056,52237
org.openrewrite.java.migrate.jakarta.JohnzonJavaxToJakarta,10,0,4327,676,15195,1413
org.openrewrite.java.ChangeType,10,0,0,0,396178122,3253650
org.openrewrite.java.migrate.javax.MigrateElementKindVisitor6To9,10,0,4782,1435,17367,2204
org.openrewrite.java.migrate.concurrent.MigrateAtomicLongWeakCompareAndSetToWeakCompareAndSetPlain,10,0,7751,3082,14397,1322
org.openrewrite.java.testing.mockito.PowerMockitoWhenNewToMockito,10,0,0,0,42177,2607
org.openrewrite.gradle.plugins.UpgradePluginVersion,10,0,8520569,304855,8858882,1255672
org.openrewrite.text.FindAndReplace,10,0,0,0,23147484,5999918
org.openrewrite.java.ChangeMethodTargetToStatic,10,0,0,0,1094645,44610
org.openrewrite.java.migrate.JpaCacheProperties,10,0,0,0,127632,60698
